,Unnamed: 0,movieId,title,genres,posters,trailers,ratings,synopsis
744,1369,1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BNTAyYTFmYmUtNTFhZS00NGQxLWI0OGEtZDM2NDk1OGE4YzFmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1861746969?playlistId=tt0119925,6.1,"
                    A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.
            "
745,1370,1727,"Horse Whisperer, The (1998)",Drama|Romance,"https://m.media-amazon.com/images/M/MV5BMTUyMzQ3NDUyMl5BMl5BanBnXkFtZTcwMjk3ODAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",,7.8,"
                    Documentary following American horse trainer and Monty Roberts, who is known for his gentle training methods based on natural horsemanship.
            "
746,1371,1729,Jackie Brown (1997),Crime|Drama|Thriller,"https://m.media-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1667021593?playlistId=tt0119396,7.5,"
                    A middle-aged woman finds herself in the middle of a huge conflict that will either make her a profit or cost her life.
            "
747,1374,1732,"Big Lebowski, The (1998)",Comedy|Crime,"https://m.media-amazon.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi4018733337?playlistId=tt0118715,8.1,"
                    Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.
            "
748,1377,1735,Great Expectations (1998),Drama|Romance,"https://m.media-amazon.com/images/M/MV5BMDFiODQ3ZmEtZDQwYS00ZmQ4LWIxYzItYzM2YmVhNDRmZmFiXkEyXkFqcGdeQXVyNTk5Nzg1NjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi715850009?playlistId=tt0119223,6.8,"
                    Modernization of Charles Dickens' classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.
            "
749,1380,1747,Wag the Dog (1997),Comedy,"https://m.media-amazon.com/images/M/MV5BMzRkZDVkMDItYjk3Mi00NDkyLThmODUtYzhkN2EwZmE2ZTljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi920715545?playlistId=tt0120885,7.1,"
                    Shortly before an election, a spin-doctor and a Hollywood producer join efforts to fabricate a war in order to cover up a Presidential sex scandal.
            "
750,1381,1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BMGExOGExM2UtNWM5ZS00OWEzLTllNzYtM2NlMTJlYjBlZTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2614494745?playlistId=tt0118929,7.6,"
                    A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.
            "
751,1385,1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,"https://m.media-amazon.com/images/M/MV5BY2Q1OGI4ZGQtMzc3OS00YzIyLThhNWQtYWUxODc3NzU0YWQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi665190681?playlistId=tt0119099,7.0,"
                    Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution, the killings start again, and they are very similar to Reese's style.
            "
752,1390,1760,Spice World (1997),Comedy,"https://m.media-amazon.com/images/M/MV5BY2FiZjA1ODQtOWNjMC00ZmM4LThiNjktZmQ3YjBhMGQ2NzI2XkEyXkFqcGdeQXVyODU4NTYwMDA@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi747241753?playlistId=tt0120185,3.5,"
                    World famous pop group the Spice Girls zip around London in their luxurious double decker tour bus having various adventures and performing for their fans.
            "
753,1391,1762,Deep Rising (1998),Action|Horror|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMTJmY2ZiNzMtNTBhOC00MDlkLWJlYzUtYWIyNDAyZDM1OWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1470405913?playlistId=tt0118956,6.1,"
                    A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who had already invaded the ship.
            "
754,1393,1769,"Replacement Killers, The (1998)",Action|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BYmM5YmI0NzYtNDViNi00MzIwLWJhOGUtZTJmMmY5ZmUzZmQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi737739033?playlistId=tt0120008,6.2,"
                    A troubled hitman seeks aid from a forger to help him get papers to China. However, the drug lord has hired replacements to finish the job, and kill the hitman.
            "
755,1396,1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,"https://m.media-amazon.com/images/M/MV5BMGUyODE5ODAtZTIzNy00NDg4LTlhOTQtMTQ0MzU0MTdmZDFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",,4.9,"
                    Elwood must reunite the old band, with a few new members, and go on another ""Mission from God.""
            "
756,1398,1777,"Wedding Singer, The (1998)",Comedy|Romance,,,,"
Add a Plot »
            "
757,1399,1779,Sphere (1998),Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BMTYyMTBlM2UtNWE1Ni00ZDg4LTliODQtYTFhZWIwNTAyNTg3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi797245721?playlistId=tt0120184,6.1,"
                    A spaceship is discovered under three hundred years' worth of coral growth at the bottom of the ocean.
            "
758,1401,1784,As Good as It Gets (1997),Comedy|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BNWMxZTgzMWEtMTU0Zi00NDc5LWFkZjctMzUxNDIyNzZiMmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2948006169?playlistId=tt0119822,7.7,"
                    A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.
            "
759,1405,1792,U.S. Marshals (1998),Action|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BZTNiYTUwMDgtY2M4My00ZDAwLWIyYWYtYjM0ODBkNGRmMzRkL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UY268_CR7,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2598371609?playlistId=tt0120873,6.6,"
                    U.S. Marshal Samuel Gerard and his team of Marshals are assigned to track down Sheridan, who has been accused of a double-murder.
            "
760,1410,1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller,"https://m.media-amazon.com/images/M/MV5BZjU1OTUyZWItYjcwOS00YzQ1LWI2YTUtZWE3OTA3NzAwMDdkXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1032257817?playlistId=tt0120241,6.9,"
                    A group of youngsters kidnap a respected Mafia figure.
            "
761,1411,1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,"https://m.media-amazon.com/images/M/MV5BZjM2YzcxMmQtOTc2Mi00YjdhLWFlZjUtNmFmMDQzYzU2YTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",,6.5,"
                    The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?
            "
762,1413,1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,"https://m.media-amazon.com/images/M/MV5BODMyYTlkNWYtODAzMC00ZjFiLWE3YjctMGUyMzM1MDk3ZDFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3053256985?playlistId=tt0120890,6.5,"
                    A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.
            "
763,1416,1810,Primary Colors (1998),Comedy|Drama,"https://m.media-amazon.com/images/M/MV5BOTk5OWE1ZWItYWMxZC00Yzc3LTk2YjctZjAzYWViZDk5YjIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3252355353?playlistId=tt0119942,6.7,"
                    A man joins the political campaign of a smooth-operator candidate for President of the U.S.
            "
764,1426,1831,Lost in Space (1998),Action|Adventure|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BMTkwNzEyNTgyN15BMl5BanBnXkFtZTcwODk4NTU0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1984280601?playlistId=tt0120738,5.2,"
                    The Robinson family was going into space to fight for a chance for humanity. Now they are fighting to live long enough to find a way home.
            "
765,1428,1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,"https://m.media-amazon.com/images/M/MV5BNzg1NTQ1ZDMtYjBkNS00NTU5LTliNjgtOGVhNGY0ZjYyY2U3XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UY268_CR1,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1744044313?playlistId=tt0120176,7.2,"
                    An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that.
            "
766,1429,1835,City of Angels (1998),Drama|Fantasy|Romance,"https://m.media-amazon.com/images/M/MV5BZjk2OTEwNDEtNjVhYi00MzI3LWFhNzctZGUzOWMxMDMwZjJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",,6.7,"
                    An angel on Earth, a doctor unable to believe, a patient with a secret, a love story made in Heaven.
            "
767,1434,1845,Zero Effect (1998),Comedy|Mystery|Thriller,"https://m.media-amazon.com/images/M/MV5BZjUwMDk0MTgtMmJkMS00YmFhLTk2MzYtYmU1OTk0ZTI3NDhhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi870318361?playlistId=tt0120906,6.9,"
                    The world's greatest detective Daryl Zero aided by his associate Steve Arlo investigates a complex and mysterious case of blackmail and missing keys for shady tycoon Gregory Stark who is less than forthcoming about what is really happening!
            "
768,1445,1862,Species II (1998),Horror|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BN2JlNDI2ZTMtNTU4Ny00NGU0LWJmNDMtMWRjZjQ5N2ZiOTFkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR3,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi4238607641?playlistId=tt0120841,4.4,"
                    An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down.
            "
769,1455,1876,Deep Impact (1998),Drama|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BYTUwMTY1YmMtN2U5NC00YjkzLTg0YWQtZmEwNTEzZjdkNzQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",,6.2,"
                    A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.
            "
770,1460,1882,Godzilla (1998),Action|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BNjFlOTI2OGQtMzg0YS00ZGE4LTkwMjEtZDUzYThlOTU5YjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3970236697?playlistId=tt0120685,5.4,"
                    French nuclear tests leads to a giant irradiated iguana monster that surfaces leaving destruction in its wake as it strides into New York City.
            "
771,1461,1883,Bulworth (1998),Comedy|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BMTY2NTM5NjIyOV5BMl5BanBnXkFtZTgwMzUwNzc3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi417465113?playlistId=tt0118798,6.8,"
                    A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.
            "
772,1462,1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,"https://m.media-amazon.com/images/M/MV5BNjA2ZDY3ZjYtZmNiMC00MDU5LTgxMWEtNzk1YmI3NzdkMTU0XkEyXkFqcGdeQXVyNjQyMjcwNDM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2996149273?playlistId=tt0120669,7.6,"
                    An oddball journalist and his psychopathic lawyer travel to Las Vegas for a series of psychedelic escapades.
            "
773,1463,1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BZTYzMjAzNWYtNDU3Ni00YWRkLWFhNmQtNDY0MWJkYzBjMThhXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_UY268_CR105,0,182,268_AL_.jpg",,,"
                    Roger Ebert reviews five new movies, with Gene Siskel offering his comments by phone.
            "
774,1465,1888,Hope Floats (1998),Comedy|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BNjFkMjViY2YtZDY2Ny00NjQ3LTlmZmItYjM0NTY5YmFiMDFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2275868953?playlistId=tt0119313,6.0,"
                    Birdee Calvert must choose between her morals and her heart after her husband divorces her and a charming young man, who her daughter disapproves of, comes back into her life.
            "
775,1468,1892,"Perfect Murder, A (1998)",Thriller,,,8.0,"
                    Evans: The disturbing story of Alan Evans, who tried to get away with murdering his wife by pretending she had fallen down the stairs, after she found out about his affair. (S1, ep 6)
            "
776,1470,1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BZDgwYzNlMjYtNjQxMy00NjQxLWJiMTItNjkzZTQ0ZTZiMTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",,5.8,"
                    Robin Monroe, a New York magazine editor, and the gruff pilot Quinn Harris must put aside their mutual dislike if they are to survive after crash landing on a deserted South Seas island.
            "
777,1471,1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BZGY5NDIwNWMtN2IxZC00ODYxLWI1ZjgtOTQ4ZjhlYzMyZGEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3233546521?playlistId=tt0127723,6.5,"
                    A complete graduating class, consisting of beautiful girls, geeks and promising footballers, assemble at a rich classmate's residence for a party. Interesting developments follow at the get-together.
            "
778,1480,1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,"https://m.media-amazon.com/images/M/MV5BODkxNGQ1NWYtNzg0Ny00Yjg3LThmZTItMjE2YjhmZTQ0ODY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3046424857?playlistId=tt0120762,7.6,"
                    To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.
            "
779,1481,1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BMmY4MjgxNjUtZTY2Mi00YzdiLTk3ZjctZmY5NTA4YzUwMjNiXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR16,0,182,268_AL_.jpg",,7.9,"
                    A blooper reel for The X Files: Fight the Future.
            "
780,1483,1911,Dr. Dolittle (1998),Comedy,"https://m.media-amazon.com/images/M/MV5BMmIxMzFmY2EtNDJiNC00YjM4LTgxZGUtYTk2MTkwNmExZjE5XkEyXkFqcGdeQXVyMzY2NzIwMjY@._V1_UY268_CR147,0,182,268_AL_.jpg",,,"
                    In the first Retsnobs of the new decade, Matt takes a look at a film in Eddie Murphy's filmography. With ""Dolittle"" out in theaters, now is a good time to look at the late-nineties version.
            "
781,1484,1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,"https://m.media-amazon.com/images/M/MV5BMjA0MjMwNTE4Nl5BMl5BanBnXkFtZTgwNjExNzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1685063449?playlistId=tt0120780,7.0,"
                    A career bank robber breaks out of jail, and shares a moment of mutual attraction with a U.S. Marshal he has kidnapped.
            "
782,1485,1913,Picnic at Hanging Rock (1975),Drama|Mystery,"https://m.media-amazon.com/images/M/MV5BNzk4NTljZDEtNDk0Ny00ODkxLWExMzItODVlODc4MDUxN2JkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi749666585?playlistId=tt0073540,7.5,"
                    During a rural summer picnic, a few students and a teacher from an Australian girls' school vanish without a trace. Their absence frustrates and haunts the people left behind.
            "
783,1487,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,,,,
784,1488,1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BMGM0NzE2YjgtZGQ4YS00MmY3LTg4ZDMtYjUwNTNiNTJhNTQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2162688281?playlistId=tt0120591,6.7,"
                    After discovering that an asteroid the size of Texas is going to impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.
            "
785,1489,1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BYmU2YTYwYmUtMTYzOC00YzJmLTk1NDktMzU4YzA3Njc1ZmY0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi899023129?playlistId=tt0122151,6.6,"
                    With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil.
            "
786,1490,1920,Small Soldiers (1998),Animation|Children|Fantasy|War,"https://m.media-amazon.com/images/M/MV5BNzhiZmZkYjQtMTFlZi00YmQ2LTg5NGEtM2M4ZTg4ZjAyNzI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR7,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi3867672857?playlistId=tt0122718,6.2,"
                    When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.
            "
787,1491,1921,Pi (1998),Drama|Sci-Fi|Thriller,"https://m.media-amazon.com/images/M/MV5BMjYzNTA4YzItYTQ2Yy00NDQwLWI2OGItN2JmMjZhZTVhMzI5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi1904214297?playlistId=tt0138704,7.4,"
                    A paranoid mathematician searches for a key number that will unlock the universal patterns found in nature.
            "
788,1493,1923,There's Something About Mary (1998),Comedy|Romance,"https://m.media-amazon.com/images/M/MV5BZWFlZjE5OTYtNWY0ZC00MzgzLTg5MjUtYTFkZjk2NjJkYjM0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.imdb.com/video/imdb/vi2956574233?playlistId=tt0129387,7.1,"
                    A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.
            "
789,1496,1927,All Quiet on the Western Front (1930),Action|Drama|War,"https://m.media-amazon.com/images/M/MV5BMzg2MWQ4MDEtOGZlNi00MTg0LWIwMjQtYWY5NTQwYmUzMWNmXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",,8.1,"
                    A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.
            "
